0	1.0490652683415727
1	0.9006311053177594
2	1.2509571862114925
3	0.9723881874514376
4	0.804835933340935
5	1.113010043468993
6	0.7664709972340141
7	1.3476050934671056
8	0.9350981592316804
9	1.2364652615872684
10	1.300870752331575
11	1.389899407913953
12	1.462354942086517
13	0.9069658261274289
14	1.2962684713402124
15	1.2936336834986681
16	1.0735606024633242
17	0.8686208393740465
18	0.8120776930523994
19	0.8103966472818782
20	1.0732941513644374
21	0.9436533493289174
22	1.1299457455073445
23	0.583442897118595
24	0.8138917305557325
25	1.0619551563391523
26	0.913529129095975
27	1.1884279222347445
28	1.0882440179423345
29	1.2628366762610972
30	0.8929202731049413
31	1.0285595225669055
32	1.2840354480356087
33	0.9557869050327458
34	0.6405042856300945
35	1.173428710991354
36	0.7578254545917263
37	1.134647606674092
38	0.7771725346772156
39	0.7642066294930596
40	0.6562093266351916
41	1.175068306351642
42	1.0002448397190582
43	0.8084624989992206
44	1.0441336376619683
45	1.1955380223137333
46	1.2035537949419606
47	0.9298962563386833
48	0.7234203030803015
49	1.1046447635842878
50	0.9811621033996112
51	0.966541817349529
52	1.0499232039193116
53	0.8510254875172153
54	0.9559760749841271
55	0.8322776748418955
56	0.8650597052012623
57	0.8812500659308486
58	0.6009871648775147
59	0.7284409952797724
60	0.8870021004995706
61	1.3483505043451562
62	0.9564643996969723
63	1.1303177121840238
64	0.7569284406584493
65	0.9508033537154472
66	1.2406266545227667
67	0.9494304363489229
68	1.1651599148944705
69	0.8072294963521451
70	0.9628488975535594
71	0.8592713217639901
72	1.018186941181054
73	1.1435061023961133
74	0.9937340633592684
75	0.9639314828219171
76	0.6269144659011592
77	0.973245963034284
78	1.0679509368288251
79	0.8315904388033826
80	1.057444460405403
81	0.6346058982443047
82	1.0066402871661912
83	0.8230526834821495
84	1.1003951144304531
85	0.8967712390944961
86	1.177649869541079
87	1.0852035500522141
88	0.9334313343576612
89	1.1197186125785914
90	0.6424687112642153
91	0.8516117166149204
92	1.084153747594983
93	0.7458218474180585
94	0.7292617464920399
95	0.8139195283438412
96	0.9468497332892497
97	1.3862568933941541
98	1.1552910224905883
99	0.6982200695871152
100	0.802341881872721
101	1.0937515043302917
102	1.0625771492648204
103	0.9584339808831831
104	0.9637482925790521
105	1.0637418829552472
106	1.1846175548585234
107	0.9749467226099898
108	1.3049893807789228
109	1.2749797371238865
110	0.861623566984556
111	1.1732740766120773
112	0.9042163100304346
113	0.9153198571021135
114	1.1454182306227751
115	1.110549732770381
116	0.4807656582617713
117	0.9803972342667765
118	1.1311937973582298
119	0.565605924253463
120	1.2222191684777508
121	1.0808619397318933
122	1.216052859323372
123	0.7623794671603281
124	1.1142539526485886
125	1.074585688442413
126	0.9069698343724818
127	0.7110171095774003
128	1.0470224675628645
129	1.252038857675731
130	0.9499085426829986
131	1.0841308822019613
132	0.5799145105989727
133	1.1077623378966925
134	0.8893936658644908
135	0.95245656759686
136	0.7793480852032049
137	1.3594543082431843
138	0.8489254025274962
139	0.942726444039143
140	1.099213433717722
141	0.9747611223941516
142	0.9069009773141514
143	1.1223252882738892
144	0.7059961855094121
145	1.0686100183034288
146	1.4390100520899567
147	1.0764641008015454
148	0.8332025102082625
149	0.9207103744688823
150	0.6547260498595591
151	0.9974481682089211
152	1.3744547883185478
153	0.7651888495218998
154	1.0064871795978316
155	0.924776242016825
156	1.6555236976129741
157	1.3467179926740587
158	1.1519200257622768
159	1.2508583978822414
160	0.988270461323996
161	0.7606563068657272
162	1.1905204005583756
163	1.059950288984346
164	0.7970411292073103
165	0.8848641535810631
166	1.0159888995161135
167	0.6987236650059687
168	1.0756846949364693
169	0.9306866164296814
170	0.9635658333067477
171	0.7120768762869341
172	1.0947464429495337
173	0.7936825720129488
174	0.889956546722037
175	1.0398950345903055
176	0.8771619476608283
177	0.9773268839032823
178	0.8247672068509425
179	0.960681148476477
180	0.9871744871304674
181	1.0431095540390882
182	0.9165253226692889
183	0.7678001709835731
184	0.7514884840435148
185	0.8530337348579599
186	1.144360038853261
187	1.5144465409540293
188	0.9074201172488551
189	1.2354801408546385
190	1.211858826811412
191	0.6120130356051401
192	1.028065631284397
193	1.293594942715054
194	0.7097831631079907
195	1.0960675618681635
196	0.8000372809362476
197	1.2605499340516273
198	1.0798403228145215
199	1.1754514569368204
