814	0
815	0
816	0
817	0
818	1
819	0
820	1
821	1
822	0
823	0
824	0
825	0
826	1
827	0
828	1
829	1
830	0
831	0
832	1
833	1
834	1
835	1
836	1
837	0
838	0
839	0
840	1
841	1
842	1
843	0
844	0
845	1
846	0
847	0
848	0
849	0
850	1
851	0
852	1
853	0
854	0
855	0
856	0
857	0
858	1
859	0
860	1
861	1
862	0
863	1
864	1
865	1
866	1
867	0
868	1
869	1
870	0
871	1
872	0
873	0
874	1
875	1
876	0
877	0
878	1
879	0
880	1
881	0
882	1
883	1
884	0
885	0
886	0
887	0
888	0
889	1
890	1
891	0
892	1
893	0
894	0
895	1
896	0
897	0
898	0
899	1
900	1
901	1
902	1
903	0
904	1
905	0
906	1
907	1
908	0
909	1
910	0
911	0
912	0
913	0
914	1
915	0
916	1
917	1
918	1
919	0
920	1
921	0
922	1
923	0
924	0
925	0
926	0
927	1
928	1
929	0
930	0
931	1
932	0
933	1
934	1
935	1
936	1
937	1
938	0
939	0
940	0
941	1
942	1
943	1
944	1
945	1
946	0
947	1
948	0
949	1
950	1
951	1
952	0
953	1
954	0
955	1
956	1
957	1
958	0
959	0
960	1
961	1
962	0
963	1
964	0
965	1
966	0
967	1
968	0
969	0
970	0
971	1
972	1
973	1
974	0
975	1
976	0
977	1
978	0
979	1
980	0
981	1
982	1
983	1
984	0
985	0
986	1
987	1
988	0
989	1
990	0
991	0
992	1
993	0
994	1
995	0
996	1
997	0
998	0
999	0
